pais,trimestre,anio,producto,cantidad
Brasil,2,2023,Refrescos,203.49266458699992
Brasil,2,2023,Agua,15.188633421000008
Brasil,2,2023,Garrafón,1.990134767
Brasil,2,2023,Otros,19.685500623
Brasil,2,2023,Total,240.35693339799994
Brasil,1,2023,Refrescos,218.34677460900005
Brasil,1,2023,Agua,19.412842386000005
Brasil,1,2023,Garrafón,2.671405022
Brasil,1,2023,Otros,20.504093399000052
Brasil,1,2023,Total,260.9351154160001
Brasil,4,2022,Refrescos,249.95682104399998
Brasil,4,2022,Agua,20.266598909000002
Brasil,4,2022,Garrafón,2.843967142
Brasil,4,2022,Otros,22.700888969999916
Brasil,4,2022,Total,295.7682760649999
Brasil,3,2022,Refrescos,204.14260507184144
Brasil,3,2022,Agua,14.596137442832104
Brasil,3,2022,Garrafón,2.0230935190001653
Brasil,3,2022,Otros,18.179371307326313
Brasil,3,2022,Total,238.94120734100002
Brasil,2,2022,Refrescos,193.78463327600002
Brasil,2,2022,Agua,14.504967940999993
Brasil,2,2022,Garrafón,3.4393920919999954
Brasil,2,2022,Otros,18.94304127699997
Brasil,2,2022,Total,230.67203458599997
Brasil,1,2022,Refrescos,206.7154494390001
Brasil,1,2022,Agua,17.096722174999996
Brasil,1,2022,Garrafón,2.404946971999998
Brasil,1,2022,Otros,24.645662587999897
Brasil,1,2022,Total,250.86278117400002
Brasil,4,2021,Refrescos,234.765577644
Brasil,4,2021,Agua,16.633549326999997
Brasil,4,2021,Garrafón,2.258978136999998
Brasil,4,2021,Otros,18.486999372
Brasil,4,2021,Total,272.14510448
Brasil,3,2021,Refrescos,193.38226168799997
Brasil,3,2021,Agua,11.970069052999989
Brasil,3,2021,Garrafón,1.889611365999997
Brasil,3,2021,Otros,15.607892181999992
Brasil,3,2021,Total,222.84983428899994
Brasil,2,2021,Refrescos,176.97652808623732
Brasil,2,2021,Agua,8.398332929999997
Brasil,2,2021,Garrafón,1.5018308139999998
Brasil,2,2021,Otros,12.664181481
Brasil,2,2021,Total,199.5408733112373
Brasil,1,2021,Refrescos,181.17386348914033
Brasil,1,2021,Agua,11.41973192699999
Brasil,1,2021,Garrafón,2.213083188999997
Brasil,1,2021,Otros,13.940469196999995
Brasil,1,2021,Total,208.74714780214032
Brasil,4,2020,Refrescos,239.20581276714668
Brasil,4,2020,Agua,15.962778874999998
Brasil,4,2020,Garrafón,2.8355816619999983
Brasil,4,2020,Otros,17.370070724999998
Brasil,4,2020,Total,275.37424402914667
Brasil,3,2020,Refrescos,184.40769955841398
Brasil,3,2020,Agua,9.609844598999992
Brasil,3,2020,Garrafón,2.1299956149999977
Brasil,3,2020,Otros,11.85415896099999
Brasil,3,2020,Total,208.00169873341395
Brasil,2,2020,Refrescos,157.37972838699994
Brasil,2,2020,Agua,5.713851348999995
Brasil,2,2020,Garrafón,1.7508864299999987
Brasil,2,2020,Otros,8.650511231999996
Brasil,2,2020,Total,173.49497739799992
Brasil,1,2020,Refrescos,174.47935329999993
Brasil,1,2020,Agua,15.492745578999985
Brasil,1,2020,Garrafón,2.913000732999999
Brasil,1,2020,Otros,13.136318254999983
Brasil,1,2020,Total,206.02141786699988
Brasil,4,2019,Refrescos,221.69400703999992
Brasil,4,2019,Agua,15.893353950000012
Brasil,4,2019,Garrafón,2.3551086800000007
Brasil,4,2019,Otros,15.619756909999985
Brasil,4,2019,Total,255.5622265799999
Brasil,3,2019,Refrescos,170.30173831000064
Brasil,3,2019,Agua,11.219688309999981
Brasil,3,2019,Garrafón,1.797270690000003
Brasil,3,2019,Otros,11.900809079999819
Brasil,3,2019,Total,195.21950639000045
Brasil,2,2019,Refrescos,157.948521798
Brasil,2,2019,Agua,10.42766450699998
Brasil,2,2019,Garrafón,1.5770805799999967
Brasil,2,2019,Otros,13.126395399999984
Brasil,2,2019,Total,183.07966228499996
Brasil,1,2019,Refrescos,182.26725324479247
Brasil,1,2019,Agua,14.639720001016988
Brasil,1,2019,Garrafón,2.373447824999996
Brasil,1,2019,Otros,13.143538058046898
Brasil,1,2019,Total,212.42395912885635
Brasil,4,2018,Refrescos,205.23535623099994
Brasil,4,2018,Agua,14.557414651999993
Brasil,4,2018,Garrafón,2.367539026999998
Brasil,4,2018,Otros,14.774492987999993
Brasil,4,2018,Total,236.93480289799993
Brasil,3,2018,Refrescos,164.27712685999992
Brasil,3,2018,Agua,10.222715086999974
Brasil,3,2018,Garrafón,1.605141217999997
Brasil,3,2018,Otros,8.772646555999982
Brasil,3,2018,Total,184.8776297209999
Brasil,2,2018,Refrescos,149.98325893199996
Brasil,2,2018,Agua,9.668157051999986
Brasil,2,2018,Garrafón,1.550012904999998
Brasil,2,2018,Otros,9.643755931
Brasil,2,2018,Total,170.84518481999993
Brasil,1,2018,Refrescos,169.33724737300005
Brasil,1,2018,Agua,12.43080665699998
Brasil,1,2018,Garrafón,2.089115181999997
Brasil,1,2018,Otros,10.90718771599999
Brasil,1,2018,Total,194.764356928
Brasil,4,2017,Refrescos,200.80384902800003
Brasil,4,2017,Agua,12.594811644999993
Brasil,4,2017,Garrafón,1.9862827229999978
Brasil,4,2017,Otros,11.314624857999995
Brasil,4,2017,Total,226.699568254
Argentina,2,2024,Refrescos,26.790770406554675
Argentina,2,2024,Agua,4.152950254974413
Argentina,2,2024,Garrafón,1.65650810639
Argentina,2,2024,Otros,2.52237362450799
Argentina,2,2024,Total,35.12260239242708
Argentina,1,2024,Refrescos,29.427387772856203
Argentina,1,2024,Agua,5.163370874185386
Argentina,1,2024,Garrafón,2.0362907371
Argentina,1,2024,Otros,3.021144645200905
Argentina,1,2024,Total,39.64819402934249
Argentina,4,2023,Refrescos,37.8
Argentina,4,2023,Agua,6.6
Argentina,4,2023,Garrafón,1.9
Argentina,4,2023,Otros,4.8
Argentina,4,2023,Total,51.1
Argentina,3,2023,Refrescos,31.46644690983729
Argentina,3,2023,Agua,4.659392801721513
Argentina,3,2023,Garrafón,1.42038942702
Argentina,3,2023,Otros,3.41712532305751
Argentina,3,2023,Total,40.963354461636314
Argentina,2,2023,Refrescos,29.986304395040776
Argentina,2,2023,Agua,4.2902194855697395
Argentina,2,2023,Garrafón,1.07977480917
Argentina,2,2023,Otros,3.61349031021949
Argentina,2,2023,Total,38.969789
Argentina,1,2023,Refrescos,35.86839164696678
Argentina,1,2023,Agua,5.519640991820928
Argentina,1,2023,Garrafón,1.41657047708
Argentina,1,2023,Otros,4.88250737757289
Argentina,1,2023,Total,47.6871104934406
Argentina,4,2022,Refrescos,41.112723040670005
Argentina,4,2022,Agua,4.995534455249387
Argentina,4,2022,Garrafón,1.11696888775
Argentina,4,2022,Otros,4.343076131176122
